"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"FAM210A",164.484098023657,0.238980251632531,0.0862567784432587,2.7705677854609,0.00559586513079567,0.0125935563252164,"protein_coding"
"TBL1X",447.616131594259,0.186151447974299,0.0671900549385222,2.77052084783417,0.00559667172899594,0.0125935563252164,"protein_coding"
"SCAF1",647.273140138023,-0.105686594755077,0.0381520374376043,-2.77014287711167,0.00560317077964261,0.0126062974604713,"protein_coding"
"GRIK3",13.2616516808771,1.1781613248055,0.42551283595667,2.76880325397628,0.00562625991617336,0.012656354432903,"protein_coding"
"TFRC",3302.20856168104,-0.409800173431786,0.148060607873442,-2.76778664708761,0.00564383893799047,0.0126940032249666,"protein_coding"
"SGSM2",1224.88660298313,0.179319264190363,0.0647905031902714,2.76767821456414,0.00564571685900625,0.0126963314645364,"protein_coding"
"CDK5RAP1",342.728010134576,-0.175738452698473,0.0635143624470275,-2.76690886797523,0.00565905721342878,0.0127244323761649,"protein_coding"
"APLN",790.408677446677,1.18974090160844,0.43009291956481,2.76624154336761,0.00567065154338957,0.0127485995375562,"protein_coding"
"KIF15",34.6014295470342,0.448062527007703,0.161981700949328,2.76613052203883,0.00567258254415731,0.0127510379032721,"protein_coding"
"LARGE1",368.216605298544,0.249631380128443,0.0902540259712131,2.76587528857786,0.00567702408471554,0.0127591179824317,"protein_coding"
"PREP",559.76647149756,-0.13230914980403,0.0478371454963648,-2.76582451630782,0.00567790799133759,0.0127592010575031,"protein_coding"
"MTIF3",436.801147079733,-0.177859468667308,0.0643286789623347,-2.76485498437559,0.00569481064027047,0.0127952755101677,"protein_coding"
"OVOL1",10.1348893237966,-0.987158712351607,0.357051350508297,-2.76475277560579,0.00569659517171927,0.0127973764184239,"protein_coding"
"TPR",2443.56310917496,0.130892937082155,0.0473500678559283,2.76436640978894,0.00570334554936342,0.0128087210347585,"protein_coding"
"SIN3B",1191.99602062562,0.20967898676977,0.0758495716672944,2.76440568035774,0.00570265910568752,0.0128087210347585,"protein_coding"
"CORO2B",217.377787414432,0.379579686451358,0.137322755343995,2.76414266157497,0.0057072580568408,0.0128155973507686,"protein_coding"
"SERPINB9",682.766293204511,0.376261620495763,0.136131436031004,2.76395835867088,0.00571048263348166,0.0128209271048288,"protein_coding"
"CAPRIN2",492.067034846415,0.218445391148508,0.0790489085648086,2.76342071148793,0.00571989873692131,0.0128401541456891,"protein_coding"
"PRDM8",45.8931187251972,0.437573813814035,0.158357901726394,2.76319532554847,0.00572385020540585,0.012847110152628,"protein_coding"
"RSU1",1453.28310291412,0.149931115112033,0.0542642692383574,2.7629804513437,0.00572761967418175,0.0128536556519512,"protein_coding"
"CAV3",11.3894629589355,-0.92964737139586,0.336490432758726,-2.76277504764139,0.00573122509772631,0.0128598311136799,"protein_coding"
"UPK3B",331.364723203436,-0.875227108586471,0.316844029768571,-2.76232791643811,0.00573908060954821,0.0128755397442805,"protein_coding"
"GCNA",38.9954370710428,-0.442064261502844,0.160038019109177,-2.76224527123939,0.00574053364061694,0.0128768819678222,"protein_coding"
"SSX2IP",173.075548922515,0.293936644640822,0.106419719641884,2.76205054504894,0.0057439585415439,0.0128826463344289,"protein_coding"
"FSD1L",100.05485991,0.445192489949444,0.161192435846598,2.76186961014177,0.0057471425287793,0.0128878687401102,"protein_coding"
"TADA1",151.017658399869,-0.180189314547746,0.0652460259291416,-2.76169026360985,0.00575030013530871,0.0128911118360752,"protein_coding"
"CIZ1",1119.13973544343,-0.122328807260916,0.0442943500629852,-2.76172484948911,0.00574969108851758,0.0128911118360752,"protein_coding"
"GNA11",1410.47044945328,-0.169152820231186,0.0612590897422651,-2.76126891442333,0.00575772463906037,0.012905835692225,"protein_coding"
"HOXC8",14.0157558290184,1.10963154549875,0.401870129136423,2.76116950489263,0.00575947757292729,0.0129078443374219,"protein_coding"
"EXOSC7",300.249008107378,-0.256110981652021,0.0927563885948,-2.76111419959249,0.00576045300498643,0.0129081101472736,"protein_coding"
"NEIL3",6.45732812199624,0.729105604629761,0.264088383000205,2.76083936880023,0.00576530246748693,0.012917055572976,"protein_coding"
"GBA2",1201.5883921078,-0.177881120283372,0.0644672202091209,-2.7592491146098,0.00579343527400872,0.0129781564911437,"protein_coding"
"CUL9",591.288196215495,0.168312213196348,0.0610084519309585,2.75883435604663,0.00580079299047276,0.012992706869086,"protein_coding"
"NCAPG",37.053823153653,0.604050282325465,0.219019432925756,2.7579757387566,0.00581605143273203,0.013024903652151,"protein_coding"
"ZNF600",215.013082002202,-0.308896031847822,0.112004530286333,-2.75788873055534,0.00581759966827876,0.013024903652151,"protein_coding"
"MORF4L2",2521.87808076396,0.199257706749517,0.0722503273829257,2.75787963829498,0.00581776147861427,0.013024903652151,"protein_coding"
