"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"VGLL3",1135.77018358208,-0.846402176664442,0.14658053936761,-5.77431479182747,7.72668655648312e-09,7.5622914485998e-07,"protein_coding"
"CHRM1",24.4382145463214,-2.33225137400017,0.403906716799561,-5.77423270521532,7.73045392024141e-09,7.5622914485998e-07,"protein_coding"
"COL4A1",15433.3809180564,-1.00530525020696,0.17399338952286,-5.77783588769547,7.56675590315298e-09,7.5622914485998e-07,"protein_coding"
"MYZAP",125.253225002161,-1.49790162716573,0.259336903164832,-5.77589077715514,7.65470194058047e-09,7.5622914485998e-07,"protein_coding"
"CLIC6",834.306977367656,1.29871079588493,0.225003335850863,5.77196240657403,7.83535996262959e-09,7.6154643765816e-07,"protein_coding"
"RNF43",66.3272247011894,1.20643567352045,0.209249283952777,5.76554266151139,8.13955084904589e-09,7.82155708621005e-07,"protein_coding"
"REEP6",35.7163831714737,1.30852862400502,0.226966243102048,5.76530062850221,8.1512410390639e-09,7.82155708621005e-07,"protein_coding"
"WWC2",738.366707153662,-0.625568446916375,0.108526451145681,-5.76420255442281,8.20448335307813e-09,7.82281909583051e-07,"protein_coding"
"LOXL4",287.084831872697,1.16154943803724,0.201818397989293,5.75541897869422,8.64271667359072e-09,8.18883815645561e-07,"protein_coding"
"CDH26",131.873767105617,1.46652383975377,0.254862783345282,5.75417022644284,8.70683889464263e-09,8.19803299673695e-07,"protein_coding"
"VIPR1",1801.57489543644,-2.01924551987386,0.351098529343506,-5.75122181129468,8.86007779660527e-09,8.2905013668235e-07,"protein_coding"
"IRF6",496.983986012336,1.4638090888214,0.254591321438092,5.7496425272978,8.94323346115456e-09,8.31665506742552e-07,"protein_coding"
"STX12",1392.92453870839,-0.545184133406615,0.0949983646183807,-5.73887914383245,9.53051986346241e-09,8.80842219282584e-07,"protein_coding"
"WFDC2",1728.99440427314,2.04520106339663,0.35692945096322,5.72998685840407,1.00438415417148e-08,9.22624834304471e-07,"protein_coding"
"AGER",2003.07140281296,-1.95180169043776,0.340795079906282,-5.72720031924903,1.02101580924677e-08,9.32218373715304e-07,"protein_coding"
"RAPGEFL1",200.381636194927,1.03509717647811,0.180831241209325,5.72410590977425,1.03979871835207e-08,9.37998065387657e-07,"protein_coding"
"WWC3",1413.78904200725,-0.386367932769982,0.0674864693887218,-5.72511699411188,1.03362484777478e-08,9.37998065387657e-07,"protein_coding"
"SUSD4",131.959692393382,1.5682120427378,0.274113477135903,5.72103224957561,1.0587879592688e-08,9.43824887951745e-07,"protein_coding"
"DOCK6",1640.9899291315,-0.657015404660415,0.11483019827047,-5.72162562249423,1.05509600751089e-08,9.43824887951745e-07,"protein_coding"
"FOXA1",268.287973996934,1.70830123156028,0.298714775757318,5.71883740008943,1.07255368734605e-08,9.50471841168722e-07,"protein_coding"
"CDH5",3043.4990012117,-0.926802280483965,0.162303678565249,-5.71029744166502,1.12778893651453e-08,9.93575457812364e-07,"protein_coding"
